,user_id,giorno_min,giorno_max,durata_vita,conteggio_giorni_totale,device_type,browser_type,os_type,site_giallozafferano,site_repubblica,site_subito,site_ansa,site_kijiji,site_corriere,site_ebay,site_pianetadonna,site_aranzulla,site_greenme,site_gazzetta,site_sole24ore,site_pourfemme,site_alfemminile,site_corrieresport,site_cookaround,site_autoscout,site_staseratv,prima_citta_stato_cod,prima_citta_cod
0,3,2019-04-26 00:00:00.000000,2019-10-06 00:00:00.000000,46,5,1.0,128.0,131.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
1,4,2019-05-19 00:00:00.000000,2019-05-19 00:00:00.000000,1,1,1.0,173.0,133.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,*,*
2,6,2019-06-06 00:00:00.000000,2019-06-06 00:00:00.000000,1,1,2.0,11.0,124.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
3,13,2019-05-23 00:00:00.000000,2019-05-23 00:00:00.000000,1,1,1.0,173.0,133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
4,16,2019-06-13 00:00:00.000000,2019-06-13 00:00:00.000000,1,1,2.0,86.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
5,19,2019-05-25 00:00:00.000000,2019-05-25 00:00:00.000000,1,1,2.0,11.0,*,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,ITA,GE
6,24,2019-05-20 00:00:00.000000,2019-05-20 00:00:00.000000,1,1,1.0,173.0,133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
7,27,2019-05-15 00:00:00.000000,2019-05-25 00:00:00.000000,11,3,1.0,*,131.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,RM
8,31,2019-02-06 00:00:00.000000,2019-02-06 00:00:00.000000,1,1,2.0,86.0,144.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
9,38,2019-05-17 00:00:00.000000,2019-05-17 00:00:00.000000,1,1,1.0,128.0,131.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
10,40,2019-07-05 00:00:00.000000,2019-05-31 00:00:00.000000,25,2,1.0,128.0,131.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
11,42,2019-05-19 00:00:00.000000,2019-05-19 00:00:00.000000,1,1,2.0,253.0,20.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,*,*
12,43,2018-10-13 00:00:00.000000,2019-06-14 00:00:00.000000,245,124,1.0,173.0,133.0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,*,*
13,49,2019-03-22 00:00:00.000000,2019-05-28 00:00:00.000000,68,9,1.0,173.0,133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
14,51,2019-10-06 00:00:00.000000,2019-10-06 00:00:00.000000,1,1,1.0,173.0,133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
15,52,2019-05-17 00:00:00.000000,2019-08-06 00:00:00.000000,23,2,2.0,156.0,124.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
16,54,2017-02-11 00:00:00.000000,2019-06-16 00:00:00.000000,592,206,1.0,*,131.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,BO
17,56,2019-05-29 00:00:00.000000,2019-05-29 00:00:00.000000,1,1,2.0,11.0,124.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
18,58,2019-06-16 00:00:00.000000,2019-06-16 00:00:00.000000,1,1,1.0,128.0,131.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
19,61,2019-03-20 00:00:00.000000,2019-06-14 00:00:00.000000,87,41,1.0,173.0,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,RM
20,66,2019-05-06 00:00:00.000000,2019-05-06 00:00:00.000000,1,1,2.0,86.0,124.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
21,68,2019-05-13 00:00:00.000000,2019-05-19 00:00:00.000000,7,2,2.0,86.0,134.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
22,72,2019-12-06 00:00:00.000000,2019-12-06 00:00:00.000000,1,1,2.0,156.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
23,79,2019-05-26 00:00:00.000000,2019-05-26 00:00:00.000000,1,1,1.0,173.0,133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
24,89,2019-07-05 00:00:00.000000,2019-06-16 00:00:00.000000,41,3,*,*,133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,RM
25,92,2019-06-14 00:00:00.000000,2019-06-14 00:00:00.000000,1,1,2.0,255.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
26,93,2019-11-06 00:00:00.000000,2019-11-06 00:00:00.000000,1,1,1.0,254.0,131.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
27,98,2019-05-24 00:00:00.000000,2019-05-27 00:00:00.000000,4,4,1.0,128.0,131.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
28,102,2019-04-06 00:00:00.000000,2019-06-16 00:00:00.000000,13,2,1.0,254.0,131.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
29,106,2019-04-06 00:00:00.000000,2019-06-16 00:00:00.000000,13,3,1.0,128.0,131.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
30,107,2019-12-03 00:00:00.000000,2019-07-06 00:00:00.000000,88,12,1.0,173.0,133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
31,110,2019-05-17 00:00:00.000000,2019-05-17 00:00:00.000000,1,1,2.0,86.0,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
32,128,2019-12-06 00:00:00.000000,2019-12-06 00:00:00.000000,1,1,1.0,128.0,131.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
33,132,2017-12-17 00:00:00.000000,2019-06-13 00:00:00.000000,544,177,1.0,*,131.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ITA,VE
34,133,2018-06-22 00:00:00.000000,2019-06-16 00:00:00.000000,360,293,*,*,*,2,3,0,7,5,2,0,0,9,0,0,0,0,9,0,0,0,3,ITA,MI
35,134,2019-11-05 00:00:00.000000,2019-12-06 00:00:00.000000,33,4,5.0,86.0,133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
36,136,2019-05-16 00:00:00.000000,2019-05-16 00:00:00.000000,1,1,2.0,11.0,124.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
37,141,2019-03-06 00:00:00.000000,2019-03-06 00:00:00.000000,1,1,2.0,253.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
38,150,2019-03-28 00:00:00.000000,2019-06-15 00:00:00.000000,80,9,1.0,128.0,131.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
39,155,2019-05-18 00:00:00.000000,2019-05-25 00:00:00.000000,8,3,2.0,251.0,144.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,*,*
40,157,2019-05-20 00:00:00.000000,2019-05-20 00:00:00.000000,1,1,2.0,251.0,144.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
41,158,2019-11-06 00:00:00.000000,2019-11-06 00:00:00.000000,1,1,5.0,228.0,132.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
42,160,2019-04-26 00:00:00.000000,2019-04-06 00:00:00.000000,40,5,1.0,225.0,131.0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
43,161,2019-05-23 00:00:00.000000,2019-05-26 00:00:00.000000,4,2,2.0,255.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
44,167,2017-06-12 00:00:00.000000,2019-06-16 00:00:00.000000,558,269,*,*,*,2,2,0,3,2,0,3,0,1,0,0,1,0,7,0,0,0,2,ITA,CB
45,170,2019-05-31 00:00:00.000000,2019-10-06 00:00:00.000000,11,2,1.0,128.0,131.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
46,172,2019-01-06 00:00:00.000000,2019-01-06 00:00:00.000000,1,1,1.0,173.0,133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
47,176,2019-02-04 00:00:00.000000,2019-06-06 00:00:00.000000,66,47,5.0,128.0,132.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
48,187,2019-05-18 00:00:00.000000,2019-05-18 00:00:00.000000,1,1,1.0,173.0,133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
49,188,2017-01-06 00:00:00.000000,2019-06-15 00:00:00.000000,745,286,2.0,251.0,144.0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,*,*
50,189,2019-05-29 00:00:00.000000,2019-05-29 00:00:00.000000,1,1,5.0,86.0,133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
51,190,2019-05-27 00:00:00.000000,2019-05-29 00:00:00.000000,3,2,2.0,255.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
52,192,2019-06-16 00:00:00.000000,2019-06-16 00:00:00.000000,1,1,1.0,128.0,131.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
53,193,2019-06-15 00:00:00.000000,2019-06-15 00:00:00.000000,1,1,1.0,173.0,133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
54,197,2019-05-14 00:00:00.000000,2019-06-06 00:00:00.000000,24,5,5.0,128.0,132.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
55,200,2019-06-15 00:00:00.000000,2019-06-15 00:00:00.000000,1,1,1.0,254.0,131.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
56,201,2019-05-06 00:00:00.000000,2019-10-06 00:00:00.000000,6,2,1.0,128.0,131.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
57,203,2017-01-06 00:00:00.000000,2019-09-06 00:00:00.000000,739,610,*,*,*,13,1,0,5,0,8,0,1,0,1,8,3,0,2,17,0,0,0,ITA,RM
58,204,2019-05-17 00:00:00.000000,2019-05-17 00:00:00.000000,1,1,5.0,128.0,132.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
59,207,2019-11-06 00:00:00.000000,2019-11-06 00:00:00.000000,1,1,1.0,128.0,131.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
60,209,2019-06-15 00:00:00.000000,2019-06-16 00:00:00.000000,2,2,1.0,173.0,133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
61,212,2019-05-30 00:00:00.000000,2019-06-14 00:00:00.000000,16,5,2.0,86.0,134.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
62,216,2019-05-16 00:00:00.000000,2019-04-06 00:00:00.000000,20,3,1.0,*,133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,ME
63,221,2019-11-06 00:00:00.000000,2019-11-06 00:00:00.000000,1,1,5.0,128.0,132.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
64,231,2019-05-16 00:00:00.000000,2019-05-16 00:00:00.000000,1,1,2.0,255.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
65,233,2019-03-25 00:00:00.000000,2019-05-23 00:00:00.000000,60,13,1.0,*,133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,BT
66,234,2019-05-17 00:00:00.000000,2019-05-17 00:00:00.000000,1,1,2.0,11.0,124.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
67,244,2019-11-06 00:00:00.000000,2019-11-06 00:00:00.000000,1,1,2.0,86.0,143.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
68,249,2019-06-15 00:00:00.000000,2019-06-15 00:00:00.000000,1,1,5.0,128.0,132.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
69,250,2019-05-13 00:00:00.000000,2019-05-27 00:00:00.000000,15,3,5.0,*,132.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,FC
70,255,2018-06-25 00:00:00.000000,2019-11-06 00:00:00.000000,352,135,1.0,173.0,*,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,RM
71,258,2019-05-21 00:00:00.000000,2019-05-21 00:00:00.000000,1,1,1.0,173.0,133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
72,259,2019-06-16 00:00:00.000000,2019-06-16 00:00:00.000000,1,1,2.0,86.0,144.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
73,261,2018-03-22 00:00:00.000000,2019-06-16 00:00:00.000000,452,435,*,*,*,0,162,1,2,0,1,0,0,5,0,387,0,0,0,0,0,0,2,ITA,MI
74,262,2019-03-06 00:00:00.000000,2019-03-06 00:00:00.000000,1,1,1.0,128.0,131.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
75,263,2019-12-06 00:00:00.000000,2019-12-06 00:00:00.000000,1,1,1.0,173.0,133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
76,264,2019-04-27 00:00:00.000000,2019-05-30 00:00:00.000000,34,3,1.0,128.0,131.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
77,265,2019-05-18 00:00:00.000000,2019-05-18 00:00:00.000000,1,1,1.0,128.0,131.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
78,272,2019-06-15 00:00:00.000000,2019-06-15 00:00:00.000000,1,1,1.0,173.0,133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
79,280,2019-05-22 00:00:00.000000,2019-05-22 00:00:00.000000,1,1,2.0,11.0,124.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
80,283,2019-05-23 00:00:00.000000,2019-05-23 00:00:00.000000,1,1,2.0,86.0,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
81,288,2019-11-06 00:00:00.000000,2019-11-06 00:00:00.000000,1,1,1.0,128.0,131.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
82,291,2019-02-06 00:00:00.000000,2019-02-06 00:00:00.000000,1,1,3.0,127.0,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,RM
83,295,2018-07-13 00:00:00.000000,2019-06-15 00:00:00.000000,338,172,1.0,*,131.0,0,7,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,ITA,MI
84,305,2019-05-05 00:00:00.000000,2019-05-26 00:00:00.000000,22,2,1.0,254.0,131.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
85,309,2019-05-25 00:00:00.000000,2019-05-25 00:00:00.000000,1,1,1.0,173.0,133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
86,312,2018-06-20 00:00:00.000000,2019-06-14 00:00:00.000000,360,128,*,228.0,*,10,2,1,6,0,5,0,0,0,0,0,1,0,0,2,0,0,2,ITA,MO
87,313,2019-05-21 00:00:00.000000,2019-05-21 00:00:00.000000,1,1,1.0,128.0,131.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
88,314,2019-05-17 00:00:00.000000,2019-05-17 00:00:00.000000,1,1,1.0,128.0,131.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
89,316,2019-05-16 00:00:00.000000,2019-05-28 00:00:00.000000,13,2,1.0,128.0,131.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
90,318,2019-05-26 00:00:00.000000,2019-05-26 00:00:00.000000,1,1,1.0,128.0,131.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
91,319,2019-01-31 00:00:00.000000,2019-06-14 00:00:00.000000,135,30,1.0,*,131.0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,VI
92,326,2018-06-05 00:00:00.000000,2019-11-06 00:00:00.000000,402,87,1.0,173.0,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,ITA,MI
93,327,2017-12-21 00:00:00.000000,2019-04-06 00:00:00.000000,531,257,*,*,133.0,25,1,0,0,0,0,0,3,0,3,0,1,0,0,0,0,0,0,ITA,FI
94,328,2019-05-31 00:00:00.000000,2019-05-31 00:00:00.000000,1,1,1.0,227.0,131.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
95,329,2019-05-18 00:00:00.000000,2019-05-18 00:00:00.000000,1,1,1.0,254.0,131.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
96,332,2019-05-18 00:00:00.000000,2019-05-18 00:00:00.000000,1,1,1.0,173.0,133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
97,334,2017-11-06 00:00:00.000000,2019-06-15 00:00:00.000000,735,140,5.0,*,132.0,18,0,0,0,0,0,0,4,0,0,0,0,4,7,0,1,0,0,ITA,BS
98,337,2019-06-13 00:00:00.000000,2019-06-13 00:00:00.000000,1,1,1.0,128.0,131.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
99,338,2019-05-31 00:00:00.000000,2019-05-31 00:00:00.000000,1,1,1.0,128.0,131.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
100,339,2019-03-23 00:00:00.000000,2019-06-16 00:00:00.000000,86,5,1.0,173.0,133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
101,344,2019-11-05 00:00:00.000000,2019-05-26 00:00:00.000000,16,4,2.0,86.0,124.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
102,347,2019-08-06 00:00:00.000000,2019-06-13 00:00:00.000000,6,5,1.0,173.0,133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
103,348,2019-06-06 00:00:00.000000,2019-11-06 00:00:00.000000,6,2,1.0,128.0,131.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
104,362,2019-05-22 00:00:00.000000,2019-05-22 00:00:00.000000,1,1,1.0,173.0,133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
105,363,2019-05-30 00:00:00.000000,2019-05-30 00:00:00.000000,1,1,1.0,128.0,131.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
106,365,2019-06-05 00:00:00.000000,2019-05-06 00:00:00.000000,31,9,2.0,7.0,124.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
107,369,2019-09-06 00:00:00.000000,2019-06-16 00:00:00.000000,8,6,1.0,128.0,131.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
108,375,2019-05-25 00:00:00.000000,2019-05-25 00:00:00.000000,1,1,1.0,173.0,133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
109,376,2018-06-09 00:00:00.000000,2019-06-16 00:00:00.000000,284,112,1.0,*,133.0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,ITA,RE
110,379,2019-07-06 00:00:00.000000,2019-10-06 00:00:00.000000,4,2,1.0,128.0,131.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
111,382,2019-03-06 00:00:00.000000,2019-03-06 00:00:00.000000,1,1,1.0,128.0,131.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
112,385,2019-03-06 00:00:00.000000,2019-06-06 00:00:00.000000,4,2,2.0,156.0,124.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
113,388,2019-03-06 00:00:00.000000,2019-06-14 00:00:00.000000,12,4,1.0,128.0,131.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
114,391,2019-05-30 00:00:00.000000,2019-05-30 00:00:00.000000,1,1,1.0,173.0,133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
115,393,2019-02-06 00:00:00.000000,2019-02-06 00:00:00.000000,1,1,1.0,173.0,133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
116,395,2019-10-06 00:00:00.000000,2019-10-06 00:00:00.000000,1,1,1.0,225.0,133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
117,399,2019-01-06 00:00:00.000000,2019-01-06 00:00:00.000000,1,1,2.0,11.0,144.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
118,405,2019-05-14 00:00:00.000000,2019-05-31 00:00:00.000000,18,2,1.0,128.0,131.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
119,406,2018-05-10 00:00:00.000000,2019-05-25 00:00:00.000000,233,29,1.0,*,131.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,TS
120,407,2019-05-29 00:00:00.000000,2019-05-29 00:00:00.000000,1,1,5.0,227.0,132.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
121,415,2019-05-20 00:00:00.000000,2019-05-20 00:00:00.000000,1,1,1.0,128.0,131.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
122,416,2019-05-29 00:00:00.000000,2019-08-06 00:00:00.000000,11,2,1.0,128.0,131.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
123,422,2019-05-18 00:00:00.000000,2019-05-20 00:00:00.000000,3,2,1.0,128.0,131.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
124,425,2018-04-07 00:00:00.000000,2019-06-16 00:00:00.000000,348,305,*,*,*,0,10,0,14,2,5,0,0,0,1,16,2,0,0,2,0,0,3,ITA,RM
125,432,2019-04-06 00:00:00.000000,2019-04-06 00:00:00.000000,1,1,2.0,86.0,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
126,440,2019-07-03 00:00:00.000000,2019-06-14 00:00:00.000000,100,63,2.0,86.0,*,0,11,3,12,0,4,0,0,5,0,2,3,0,0,8,0,0,0,ITA,RM
127,442,2019-11-06 00:00:00.000000,2019-11-06 00:00:00.000000,1,1,1.0,173.0,133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
128,444,2018-06-30 00:00:00.000000,2019-12-06 00:00:00.000000,348,112,*,*,*,0,0,0,3,6,0,14,0,0,1,0,1,0,1,0,0,0,0,ITA,MI
129,448,2019-04-06 00:00:00.000000,2019-04-06 00:00:00.000000,1,1,5.0,227.0,132.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
130,449,2019-06-14 00:00:00.000000,2019-06-14 00:00:00.000000,1,1,2.0,86.0,124.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
131,451,2019-05-19 00:00:00.000000,2019-05-19 00:00:00.000000,1,1,2.0,255.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
132,453,2019-05-23 00:00:00.000000,2019-05-23 00:00:00.000000,1,1,1.0,173.0,133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
133,455,2019-05-21 00:00:00.000000,2019-05-22 00:00:00.000000,2,2,1.0,173.0,133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
134,460,2019-06-05 00:00:00.000000,2019-05-20 00:00:00.000000,15,4,2.0,86.0,124.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
135,465,2017-07-22 00:00:00.000000,2019-06-15 00:00:00.000000,694,127,1.0,*,131.0,8,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,ITA,NA
136,467,2019-04-28 00:00:00.000000,2019-05-27 00:00:00.000000,30,2,1.0,128.0,131.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,*,*
137,469,2019-03-04 00:00:00.000000,2019-06-16 00:00:00.000000,75,5,1.0,128.0,131.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
138,470,2019-05-20 00:00:00.000000,2019-05-20 00:00:00.000000,1,1,1.0,128.0,131.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
139,474,2019-05-18 00:00:00.000000,2019-06-14 00:00:00.000000,28,2,2.0,255.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
140,475,2019-12-05 00:00:00.000000,2019-07-06 00:00:00.000000,27,3,2.0,86.0,124.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
141,476,2019-05-30 00:00:00.000000,2019-05-30 00:00:00.000000,1,1,1.0,128.0,131.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
142,479,2019-01-06 00:00:00.000000,2019-01-06 00:00:00.000000,1,1,1.0,128.0,131.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
143,482,2019-05-27 00:00:00.000000,2019-05-27 00:00:00.000000,1,1,3.0,127.0,*,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
144,484,2019-05-22 00:00:00.000000,2019-05-22 00:00:00.000000,1,1,1.0,128.0,131.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
145,490,2019-06-06 00:00:00.000000,2019-06-06 00:00:00.000000,1,1,1.0,254.0,131.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
146,491,2019-06-06 00:00:00.000000,2019-06-13 00:00:00.000000,8,2,1.0,128.0,131.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
147,493,2019-02-06 00:00:00.000000,2019-02-06 00:00:00.000000,1,1,3.0,127.0,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
148,497,2017-03-06 00:00:00.000000,2019-06-16 00:00:00.000000,744,489,*,*,133.0,8,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,RM
149,498,2019-02-06 00:00:00.000000,2019-02-06 00:00:00.000000,1,1,5.0,128.0,132.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
